user_id,number_transactions_sports,number_of_days_sports,number_of_geo_hash_sports
-17400889309173702375,2,2,1
-9454859145933704511,1,1,1
-10856781750663702162,1,1,1
-23860028381643704481,1,1,1
-16862303198703703167,1,1,1
17258645460525370332,1,1,1
-19998712500153703758,1,1,1
18182690635635370293,2,2,1
-8715295735293703977,1,1,1
12641452920915370398,2,2,1
6166697951577370311,2,2,1
15406968395676370374,1,1,1
-11657112777933703692,2,2,1
1258166441870137038,2,2,1
4647413558241370338,1,1,1
5745476212818370335,2,2,1
22615413128250370425,2,2,1
12201722969055370428,1,1,1
-8674520022243703818,2,2,1
24228523512543370449,1,1,1
-21401164480053703665,1,1,1
9535328395158370242,1,1,1
23794653196986370347,1,1,1
-10060393624983702111,1,1,1
3010102403820370341,1,1,1
27645985202532370239,1,1,1
26832221975127370497,1,1,1
15309365393481370314,1,1,1
15260610143457370212,1,1,1
-19810184130693704754,2,2,1
25158684562587370386,1,1,1
-12569782142343703344,2,2,1
-10688262601953703251,1,1,1
-13052849706513702975,1,1,1
-13748594129103703716,2,2,1
21276873421785370257,2,2,1
-5740134283083702048,2,2,1
26919160898310370458,1,1,1
-6000132923373702150,1,1,1
-23370010622403703254,1,1,1
7008734106057370290,1,1,1
-18465039886953704766,1,1,1
25741821676338370374,1,1,1
-10824214813443702408,1,1,1
-19659731438823703323,1,1,1
11285000178981370413,2,2,1
21842891568711370338,1,1,1
15653511019134370332,1,1,1
23214274496799370413,1,1,1
-4792857118443703755,1,1,1
7387102736928370290,2,2,1
-23019077430693702309,2,2,1
19882429443171370323,2,2,1
6661456716501370314,1,1,1
-7254835790913703185,2,2,1
-21502976947863704535,1,1,1
21653011766319370419,1,1,1
-25997433626733704694,1,1,1
2790669980334337041,1,1,1
-23699845729443703998,1,1,1
-17718086459043703248,1,1,1
287125174567863702,1,1,1
-14720918880813702687,1,1,1
-14487211362633704562,1,1,1
-1112315404491370401,1,1,1
-5588035783863702228,2,2,1
-22734450898293702717,1,1,1
-440708037654370440,1,1,1
23733141232965370320,1,1,1
18583800128604370488,1,1,1
21689929504329370476,1,1,1
20280303137169370344,1,1,1
9036568218807370344,1,1,1
-5837559797403703203,3,3,1
-15440297013453703635,1,1,1
-26179005732393702480,2,2,1
21626688121908370323,1,1,1
8278938423006370449,1,1,1
24031082165778370383,1,1,1
14566897362834370482,1,1,1
5304257316054370425,1,1,1
-24789184711983702822,2,2,1
-7200677975493702753,2,2,1
-5355056558853702090,2,2,1
9235950111420370275,1,1,1
9604888183656370458,1,1,1
18516333906354370434,2,2,1
13311063026463370491,3,3,1
-2909438592636370203,1,1,1
25448458977126370203,2,2,1
21120325412232370293,2,2,1
-11812047631173703509,2,2,1
14152878306174370371,1,1,1
-10827655888563702585,2,2,1
22765066852686370317,1,1,1
21661208557269370431,2,2,1
-1571041007508370308,2,2,1
-23787243965343703704,2,2,1
-8987834841003703860,1,1,1
-4058533920873703533,1,1,1
-17944169665953702666,1,1,1
7195034251431370458,1,1,1
-3970335573393702270,1,1,1
-1300878095598370452,1,1,1
-4428505748883702492,1,1,1
-22829607134493703425,1,1,1
22157899699203370281,1,1,1
18976451124240370221,2,2,1
5279321160888370320,2,2,1
-5211743437923704172,1,1,1
19447479388545370266,1,1,1
9494382949740370485,1,1,1
25047599630457370359,1,1,1
20533652905569370398,2,2,1
12229952813616370461,1,1,1
24185722957764370254,1,1,1
22588001702217370359,1,1,1
-11590959361413703200,1,1,1
-9738010721493702042,1,1,1
-19480485551643703404,1,1,1
-15430821870843704529,1,1,1
9995897286441370293,1,1,1
5764712955639370458,1,1,1
-26883047731443702534,1,1,1
-22789221271143704424,1,1,1
18511683483885370398,1,1,1
-8289275519823703434,1,1,1
-24151136875503702801,1,1,1
-11374402462653704043,1,1,1
10845522117240370254,2,2,1
7587074963355370275,1,1,1
-19038154163163702606,1,1,1
-25277339567313703404,1,1,1
4077914292288370299,1,1,1
-25295830743063703404,1,1,1
-16776387291573704046,1,1,1
-19758942762693702114,1,1,1
-16191544543713703386,1,1,1
8484513268392370395,1,1,1
8292856375497370443,2,2,1
13353664033665370323,2,2,1
-13129904504703702828,1,1,1
11264235263301370485,1,1,1
10411881849975370218,1,1,1
24543215119008370410,2,2,1
-26064080903523702795,1,1,1
-18008917038243702513,1,1,1
-2540156768673370410,2,2,1
12008431135506370407,1,1,1
-1152956792124370311,1,1,1
-25539373250043704685,1,1,1
2687483258190937038,1,1,1
-24842368968873704547,1,1,1
19203517563195370287,1,1,1
14233621026312370446,1,1,1
-26621081119983703083,2,2,1
-15073915760493704487,2,2,1
7196177772519370281,1,1,1
-11384386632963702990,2,2,1
26143283081586370497,1,1,1
10595141617611370218,2,2,1
9750505245675370242,2,2,1
-13795339422273704709,2,2,1
24145050615477370461,1,1,1
-7252044313383704886,1,1,1
9220731017862370224,1,1,1
-5760277983573702081,1,1,1
20395844763666370338,1,1,1
-23979214512723702435,1,1,1
-7415457399513702957,1,1,1
7545894986184370374,1,1,1
16503598354818370410,2,2,1
-16861716109353702228,1,1,1
6299107154007370272,1,1,1
15549640527495370494,2,2,1
13760465008260370284,1,1,1
26686614660165370425,1,1,1
1315715264473237023,1,1,1
20066984369748370383,1,1,1
-10995428475333702594,2,2,1
12808176554424370485,1,1,1
-19858629637653702810,1,1,1
13211635562364370206,2,2,1
-5698675107303704970,2,2,1
5717951016492370380,2,2,1
12120912069885370479,1,1,1
116841423182463702,1,1,1
7770482540469370371,3,3,1
-25548546830223704742,1,1,1
-11517165672033702660,1,1,1
22844640819822370383,2,2,1
1439214834941737041,2,2,1
-3870303865983704199,1,1,1
4437735236136370353,2,2,1
-9682363321383702381,2,2,1
-24588260035383703272,2,2,1
-7601556404013703440,2,2,1
551440843728037044,2,2,1
-9001722726633704208,1,1,1
-2816293617261370353,1,1,1
-6100319782593702561,1,1,1
19815272433867370284,2,2,1
-22366897745403703533,2,2,1
-6078264214323702807,1,1,1
13248091959108370431,1,1,1
26264174313312370440,1,1,1
-12972389192433703821,1,1,1
-26720572017123703302,1,1,1
5420141717778370434,1,1,1
-20280202430013703782,1,1,1
18458617513005370458,1,1,1
-12366552286563702903,1,1,1
-9398827174143702417,1,1,1
-2705875020036370293,1,1,1
-21613112125083704325,1,1,1
10570485302307370350,1,1,1
-17713213006023704946,1,1,1
-11268036067563702825,1,1,1
20480076051264370344,1,1,1
1675140069762037032,1,1,1
21518458321686370461,1,1,1
26053887580131370227,1,1,1
-1055573521779370374,2,2,1
-24513010529223704181,1,1,1
9090328061679370311,1,1,1
-9967711161693702837,1,1,1
-371615075682370377,1,1,1
-10643930313153702315,1,1,1
8928543902844370347,2,2,1
-2577983725764370284,2,2,1
19362061225416370311,1,1,1
24741467721711370281,2,2,1
12575939971917370245,1,1,1
20684816071479370446,1,1,1
8860871854077370425,1,1,1
27277776910740370209,2,2,1
-15147673622883703842,1,1,1
11835018082146370479,1,1,1
15147747513954370482,1,1,1
-19792478814363704307,2,2,1
10436041589310370437,1,1,1
23975321936127370497,1,1,1
26515930595154370269,1,1,1
-4779283909293703881,1,1,1
17037398278923370251,1,1,1
-25693046431593702813,1,1,1
18894394051983370230,1,1,1
-13403823071763702594,1,1,1
-1106580636423370356,1,1,1
-5889461750133703962,1,1,1
-19673844560613704460,1,1,1
-19618821675213703023,1,1,1
14910438507990370404,2,2,1
-15739401591243702102,1,1,1
-21267625068033702330,1,1,1
21629825377113370338,2,2,1
13469702362053370476,1,1,1
-20513197866273702414,2,2,1
15976752740118370407,1,1,1
24584942635548370458,1,1,1
-4232011355043704868,1,1,1
-12167734786263702948,1,1,1
-4183085109783702198,1,1,1
-2273181106083370461,1,1,1
-21952786303443703215,1,1,1
-18142807855473704268,1,1,1
9468208547712370320,1,1,1
-808792694049370239,1,1,1
24214280350869370272,1,1,1
6363651462846370497,1,1,1
2786305441516837044,1,1,1
-17727790725573703596,1,1,1
11885526386070370317,1,1,1
-12865144634883702867,2,2,1
17973206298360370317,2,2,1
13490981087235370341,1,1,1
11997698264307370356,2,2,1
-3183071858733704475,1,1,1
22827229226361370347,1,1,1
27162951560997370212,1,1,1
-9533969431743704955,1,1,1
13261219977609370407,1,1,1
-7479993599373702228,1,1,1
-14830723325733702165,1,1,1
-6552894762093704256,2,2,1
19266495083301370260,2,2,1
5040610585062370422,1,1,1
-15110749940223703035,1,1,1
18868177756500370359,1,1,1
23436945632172370284,2,2,1
-14673503660793703719,2,2,1
-17603876469393703143,2,2,1
-14457607688103702456,2,2,1
9542968990878370494,1,1,1
3110487407139370404,1,1,1
1750828131531937023,2,2,1
-20788770030603703809,1,1,1
-1189431815214370233,1,1,1
13262508630918370434,1,1,1
1121855673270337026,1,1,1
12840142073529370368,1,1,1
-19516901148063704100,1,1,1
-20161005375363703179,1,1,1
-20064241167663702330,1,1,1
17247483449187370320,1,1,1
19743151175700370230,1,1,1
5504145547161370407,1,1,1
-5385318876363704706,1,1,1
15421802292849370251,1,1,1
-9246298876353703353,2,2,1
-5678703833193703632,1,1,1
-9193741483923704748,1,1,1
22226021102547370491,1,1,1
-27427246368753704442,1,1,1
6456318716265370482,1,1,1
-12828182433213702465,1,1,1
-7596745083753702717,1,1,1
6021845585640370287,1,1,1
-5832377459433703470,2,2,1
19754470840143370212,1,1,1
-14406210599883703434,1,1,1
6966554207895370419,1,1,1
-6830238867483703122,1,1,1
-22158717849903703845,1,1,1
16520817318288370314,1,1,1
-1960043242185370479,2,2,1
16618731425661370488,1,1,1
-11382180804813703371,1,1,1
7651425239832370413,1,1,1
16624479319521370332,1,1,1
6659040060492370335,1,1,1
-13976869109793702168,1,1,1
-166387226546437029,2,2,1
-24147389406963704373,1,1,1
2149133865809737032,1,1,1
22468586854800370314,1,1,1
20034786505614370389,1,1,1
18316207539954370275,1,1,1
4282769666412370485,1,1,1
-19571846058753702840,1,1,1
-1519299339756370305,1,1,1
3080424110019370419,1,1,1
8565936978510370272,1,1,1
15445570445874370233,1,1,1
26310044134101370200,1,1,1
14413293471069370248,1,1,1
-24014697857583704298,2,2,1
9255709901445370290,1,1,1
-27260289539433704232,1,1,1
18271284623655370323,2,2,1
-20343895797963704073,2,2,1
-10729456268433703614,2,2,1
20471410747854370449,1,1,1
-20411129664813702474,1,1,1
10782820504830370242,1,1,1
-411829831593370407,1,1,1
-4780316289123704871,1,1,1
27533694589716370485,1,1,1
-13275316004763702828,1,1,1
-24140702820693704919,1,1,1
4272344641413370395,1,1,1
27146412166539370431,1,1,1
19692941088669370449,1,1,1
-3943683694953703593,1,1,1
-1984091478630370332,1,1,1
-25031627253753703233,1,1,1
-15732144198783704778,1,1,1
-26173609433193702984,1,1,1
20964628414149370455,1,1,1
-15670057873533702318,1,1,1
3975562261716370224,1,1,1
-25888258684203702186,1,1,1
-8090054570163704283,1,1,1
-25662323683353702975,1,1,1
-17418268559403704610,1,1,1
19161760955910370494,1,1,1
19810903541631370401,1,1,1
21308883828705370368,1,1,1
-21593994399213702900,1,1,1
11688613537497370269,1,1,1
-8439602370903702534,1,1,1
-5034289992753703782,1,1,1
-5400959099403704106,1,1,1
17966139773457370473,1,1,1
22278256568949370326,1,1,1
-3918530770503702153,1,1,1
-8948157729603702927,1,1,1
17997255306822370455,1,1,1
18691960249188370317,1,1,1
10593169445607370452,1,1,1
-21883847323863704637,1,1,1
-1591471326993370284,2,2,1
-19570026011193702369,1,1,1
-23381574782253704595,1,1,1
-21550752375963702762,1,1,1
18669988573590370455,1,1,1
15585808192284370398,1,1,1
-142237796994037038,1,1,1
26199906500910370485,1,1,1
-21575800546503703011,2,2,1
8939988797658370200,1,1,1
-12784397694693704259,1,1,1
10491662547927370413,1,1,1
-116756135162137032,1,1,1
26700124928280370281,1,1,1
16044807892563370497,2,2,1
-505163623923370473,1,1,1
19839305213832370389,1,1,1
-18176480106753702003,1,1,1
-21000420368883702489,1,1,1
9918693692250370440,1,1,1
1880935697197237029,1,1,1
-5081465682183704790,1,1,1
-1563541004283370263,1,1,1
26168293375293370245,1,1,1
24541190742018370440,1,1,1
-14441685454473702444,1,1,1
21620673389469370368,1,1,1
-23950384746333703710,1,1,1
-16901528767203704619,1,1,1
12670361302617370410,1,1,1
-23552370701013702732,1,1,1
20316725723871370494,1,1,1
-6807279740613703461,1,1,1
-14172143972673704904,1,1,1
2153683347359437044,1,1,1
27243017247660370266,1,1,1
21202768927086370284,1,1,1
-20544444336513702615,1,1,1
-1777153337796370320,1,1,1
473595027368437044,1,1,1
12682963690044370338,1,1,1
-13200441697803702840,1,1,1
27276464377965370251,1,1,1
-10853799883563703446,2,2,1
5364688108593370302,1,1,1
9849341790948370491,1,1,1
22265973702258370485,1,1,1
22658245783620370278,1,1,1
-11296179905643704820,1,1,1
25987985902614370362,1,1,1
14430987490527370407,1,1,1
6681500714844370308,1,1,1
10312637619117370491,2,2,1
-17188364393313702510,1,1,1
12240065617305370479,1,1,1
-20297485776783703809,2,2,1
13301250493467370200,1,1,1
-14696342933253702369,1,1,1
-10145953854333703647,1,1,1
16510356855939370203,1,1,1
6552845901744370470,1,1,1
-1291300281357370353,1,1,1
-18719053725153704337,1,1,1
-9783605042013702579,1,1,1
9750747129774370260,1,1,1
11945476554426370347,1,1,1
-16394765242563704997,1,1,1
4416283032393370314,1,1,1
-5025731297283703233,1,1,1
24605912223144370320,1,1,1
-26033822729433702471,1,1,1
19902813058812370290,1,1,1
-12655473382353702900,1,1,1
9734474368056370392,1,1,1
-3762569657643703404,1,1,1
3555366670410370227,1,1,1
-14183759755863704634,1,1,1
24587459635962370440,1,1,1
-15676949526783704334,1,1,1
-2640764525415370350,1,1,1
-9312873479763702132,1,1,1
8850813539643370428,1,1,1
18189270326772370413,1,1,1
-16059607878363704220,1,1,1
9536007035622370299,2,2,1
-10943990438943703407,1,1,1
-3873589030833703782,1,1,1
-21346279091493703530,1,1,1
14895689271735370353,1,1,1
12494181455268370473,1,1,1
6638073213828370371,1,1,1
-8268156971823703470,1,1,1
-4793628912063704640,1,1,1
-4809666287673703371,1,1,1
-16059827518263702045,1,1,1
-12711404633883702243,1,1,1
-2787600144318370200,1,1,1
19254633802806370236,1,1,1
-19574582342073703728,1,1,1
-15362273400963702291,2,2,1
-16005575861433702879,1,1,1
-16640727421713702900,1,1,1
-11772751165173703206,1,1,1
2911432050009037041,1,1,1
-14819036744013704796,1,1,1
16746435283542370338,1,1,1
20994944957352370368,2,2,1
-12783210873813703581,1,1,1
-5723297346093703485,1,1,1
21450899370450370458,1,1,1
7420287169893370422,1,1,1
19470356015403370215,1,1,1
-8556262777713702876,1,1,1
-15886817844423702477,1,1,1
11707670570622370236,1,1,1
-27110113710153703989,1,1,1
-8237692483983704013,1,1,1
-8201820181863704130,1,1,1
-6994660395453703743,1,1,1
-8489908938543703554,1,1,1
-11050005632073704844,1,1,1
1844469084354037044,1,1,1
-20212304223543702771,1,1,1
-11771568251193702681,1,1,1
12570661386429370440,1,1,1
-18242681635683702288,1,1,1
8951727221211370236,1,1,1
24920158360176370209,1,1,1
12663433518066370233,1,1,1
16229440050459370491,1,1,1
-17907847870413703845,1,1,1
22937404745805370377,1,1,1
16412660921499370278,1,1,1
25979907711633370275,1,1,1
20083080150873370488,1,1,1
1894734590088937032,1,1,1
19083800363313370467,1,1,1
-13923917000073703629,1,1,1
13656762038571370323,1,1,1
-936348146958370449,1,1,1
-23023163974623702099,1,1,1
9420942529443370305,2,2,1
-8350401612333703275,1,1,1
-1265416038726370311,1,1,1
25869343942329370428,1,1,1
3123238738128370236,1,1,1
-8124193293153704517,1,1,1
15223124995050370203,1,1,1
-20112844565373703164,1,1,1
4451339347407370392,1,1,1
-24086465457873703362,1,1,1
15381364128138370410,1,1,1
-22784328990183703746,1,1,1
11511213001353370200,1,1,1
12379078699572370359,1,1,1
23771945402118370305,1,1,1
-20022236417733704595,1,1,1
27028561051155370374,1,1,1
2045600699095837029,1,1,1
16842554456595370395,1,1,1
9281289801810370485,1,1,1
-25672063841253702513,1,1,1
18726750393699370248,1,1,1
-26233362656373703302,1,1,1
-1209919070136370353,1,1,1
20300605451715370260,1,1,1
2293429262908837032,1,1,1
-20938459516383703929,1,1,1
-4681181341353704166,1,1,1
-17427093211053702951,1,1,1
10165816015419370416,1,1,1
16497735373587370323,1,1,1
-14725027902453703026,1,1,1
-15518393902503703398,1,1,1
-27417778826373703608,1,1,1
-26915681034363702129,1,1,1
-2598693630096370428,1,1,1
-999926114454370206,1,1,1
-18326098363503702327,1,1,1
-15431194349253704289,1,1,1
703438214073937020,1,1,1
-16297883843823702885,1,1,1
-21899735583273703779,1,1,1
-13805489757663704580,1,1,1
17221855620402370353,2,2,1
8141986671072370287,1,1,1
-18573292078713704055,1,1,1
-15178150105653703050,1,1,1
11534063123175370407,1,1,1
13333592125614370275,1,1,1
-11716660871763703224,1,1,1
26496398717484370428,1,1,1
-7877375808933704700,1,1,1
-11414292886653704475,1,1,1
-24138483995433702453,1,1,1
-23071260116883702675,1,1,1
10530325189203370470,1,1,1
6713143784997370302,1,1,1
-10209211155333703875,1,1,1
-11741259430923702144,2,2,1
-6288506525403704244,1,1,1
25518249583998370368,1,1,1
20919250596876370230,1,1,1
27555413456610370308,1,1,1
-412383008727370467,1,1,1
-27318889074753702477,1,1,1
-5461040926533703788,1,1,1
-3494048998653704799,1,1,1
1670346275820037032,1,1,1
18263825827824370302,1,1,1
-8736192425163704790,1,1,1
-14702745501693704727,1,1,1
10508117942994370458,1,1,1
18381249649449370332,1,1,1
22845413011533370236,1,1,1
-13667390222193702453,1,1,1
17851378431228370371,1,1,1
-16955864437473704658,1,1,1
-22110593779353702525,1,1,1
13386780006216370410,1,1,1
19055364271722370419,1,1,1
15275373865806370362,1,1,1
-3944723790963703053,1,1,1
-5722989790323703716,1,1,1
19859740200057370347,1,1,1
22741748543223370308,1,1,1
-27168189729993703485,2,2,1
12003734935092370254,1,1,1
22383851441052370422,1,1,1
-22000549061823702486,1,1,1
4162892189904370266,1,1,1
-18906791310183703026,1,1,1
-19562131575663703449,1,1,1
-11662432926543703578,1,1,1
-17213221114503703431,1,1,1
12705727896564370356,1,1,1
-13441133481843703695,1,1,1
-19546270343883702345,1,1,1
-3801424923993704286,1,1,1
13353827293740370386,1,1,1
1690952720311837047,1,1,1
24096545430057370269,1,1,1
-24591477410073704238,1,1,1
-13576376969853703533,1,1,1
20347865391468370212,1,1,1
27395581972119370491,1,1,1
26530743438177370458,1,1,1
-22521202450323702867,1,1,1
-4847962680663703134,1,1,1
3825721578300370440,1,1,1
27512121073335370371,1,1,1
-794584819305370437,1,1,1
20076868639983370284,1,1,1
12850329416016370269,1,1,1
-23191568639043704691,1,1,1
10587513530751370431,1,1,1
23281626194025370410,1,1,1
-22346265810693704550,1,1,1
-25573912352553703788,1,1,1
-24269305646073703659,1,1,1
-25176302399643703878,1,1,1
1238641073339137023,1,1,1
-20453224815933702750,1,1,1
25480998136668370380,1,1,1
-14341435737213702108,1,1,1
-12818252531013703773,1,1,1
-1033744946148370422,1,1,1
16008552656868370311,1,1,1
-1117728100824370338,1,1,1
828170042343637044,1,1,1
-7279312719273703644,1,1,1
2742335093264137041,1,1,1
-4443549765033704841,1,1,1
-22586545995393704703,1,1,1
4531456933026370443,1,1,1
14474182195956370440,1,1,1
23323741446279370287,1,1,1
23568411052479370494,1,1,1
7354610981955370395,1,1,1
8910130379496370371,1,1,1
21089890444737370251,1,1,1
21030246353052370305,2,2,1
-25882442065923704682,1,1,1
-14214066473343703569,1,1,1
-19437992253123704580,1,1,1
22290362971002370383,2,2,1
-2100708898806370323,1,1,1
-16293686207643703692,1,1,1
-21208476807513703464,1,1,1
22828939373244370242,1,1,1
-8167249256883702648,2,2,1
-16667802342483704118,1,1,1
-8270320879803703248,2,2,1
24759909941871370416,1,1,1
-15040940666343703038,2,2,1
-15592973873283703536,2,2,1
716256580278037041,1,1,1
-5678414250663704811,1,1,1
-3634087696923703389,1,1,1
6002213980557370488,1,1,1
24690572638833370308,2,2,1
-8080793299113703224,1,1,1
13405398274965370410,1,1,1
-3885842218653703059,2,2,1
-20826535851123704436,1,1,1
22922462980971370386,1,1,1
11987414454774370335,1,1,1
-11030366766393702876,1,1,1
18981210742440370275,1,1,1
-26687966814243704949,1,1,1
20927134558026370284,1,1,1
12447335698383370473,1,1,1
-14028145357113703734,1,1,1
-15666083381793704580,1,1,1
25680138782697370338,1,1,1
8719839408288370302,1,1,1
13705158376293370305,1,1,1
-20474738330073704628,1,1,1
-27449058612093704748,1,1,1
2035797778416637038,1,1,1
-12655524859383702132,1,1,1
-15363991735863703344,1,1,1
24092546256447370308,1,1,1
-2608337535693370395,1,1,1
-26404206232383702312,1,1,1
-18654148712163704220,2,2,1
-12887334058413703578,1,1,1
-14776967406993704385,1,1,1
-19618481553303703917,1,1,1
18529916149962370422,1,1,1
-13229804120823703269,1,1,1
1724272622574037026,1,1,1
-9031554394593703362,1,1,1
-12785445057123704982,1,1,1
20840383221741370260,1,1,1
-10430264650443703167,2,2,1
-22910945514993703449,2,2,1
-7564309689573702735,1,1,1
18280529518848370314,1,1,1
-24022464522753703464,1,1,1
-8031074902143703560,1,1,1
25950332446878370317,1,1,1
10426738572156370482,1,1,1
6619998414651370461,1,1,1
-14615074901853704625,1,1,1
21171471851064370347,2,2,1
27583891422270370233,2,2,1
913044409395037026,1,1,1
-18505966743273704847,1,1,1
23108547682431370401,2,2,1
-4104544158843702543,1,1,1
-21699204582363704643,1,1,1
-10586658783963704703,1,1,1
18134261218860370263,1,1,1
-7254028552293704448,2,2,1
10479348902979370470,1,1,1
-3812516977773703788,1,1,1
-7795532217093703152,1,1,1
-7806371469663703149,1,1,1
-19571962557093704682,1,1,1
-25545246820533703995,1,1,1
-6519446250633703296,1,1,1
8541077560173370221,1,1,1
-6710043332013704565,1,1,1
-20551006875303702501,1,1,1
-26234286163293704856,1,1,1
-23966799800193704742,1,1,1
-2125099587834370335,1,1,1
-25045146651753703368,1,1,1
-3590917129473703461,1,1,1
-14940643432233703632,1,1,1
-16343190510933704358,1,1,1
-4887898307733702978,1,1,1
12182987982210370410,1,1,1
20290953187713370380,1,1,1
26210265990297370317,1,1,1
17791788326031370380,1,1,1
-12405844315983702120,1,1,1
11122294549254370233,1,1,1
-26589184169193702336,1,1,1
15928743404871370473,1,1,1
27213749633640370290,1,1,1
-1932925223016370488,1,1,1
-10388076604323704076,1,1,1
-22704820610643704496,1,1,1
17094859341282370239,1,1,1
2214377962555837038,1,1,1
15391569399051370452,1,1,1
-1415316619287370248,1,1,1
27159071799276370230,1,1,1
27342430416351370467,1,1,1
3835054803090370245,1,1,1
27517106032527370242,1,1,1
20029124117799370434,1,1,1
-9442732605153704034,1,1,1
20090940400650370395,1,1,1
15183564344253370344,1,1,1
17189564915502370212,1,1,1
-2728755476109370434,1,1,1
-26021454111843702378,1,1,1
23088807049287370467,1,1,1
-27074824144953703674,1,1,1
11095140004665370308,1,1,1
