user_id,number_transactions_drinks,number_of_days_drinks,number_of_geo_hash_drinks
-11592639523923703662,2,2,1
17491875448914370473,2,2,1
-471801896655370215,2,2,1
23216060148168370452,2,2,1
-9695797406673703614,4,4,1
13428675317052370260,2,2,1
-2775071299881370347,2,2,1
-14589920153373703902,1,1,1
-704479649760370344,1,1,1
-11472648373203704490,1,1,1
3931142056860370443,1,1,1
27142916492025370359,2,2,1
-23470179449613704691,1,1,1
2318444039979337026,1,1,1
18556148180052370428,2,2,1
-3614557546533702423,2,2,1
12808176554424370485,3,3,1
4496576186598370245,2,2,1
-22798700550303702006,2,2,1
-17801923542573703374,1,1,1
-4095872352363704979,2,2,1
-14698879653963703338,3,3,1
25306537011876370338,2,2,1
3340907749398370203,2,2,1
-23055654419973704388,1,1,1
-14218953289683704583,2,2,1
3447022913532370359,2,2,1
-13726388232213702516,2,2,1
-1616629488384370422,2,2,1
13871547714672370425,2,2,1
-15831186898533702567,3,3,1
20869830814314370278,2,2,1
-13342075515723703284,2,2,1
-17553151099683703029,2,2,1
15565549472313370221,2,2,1
12798981158616370470,2,2,1
6973899187281370281,3,3,1
-25418221125243703515,2,2,1
8136141090252370443,2,2,1
15256539242235370320,2,2,1
6135490788033370311,2,2,1
23184257959581370458,2,2,1
-3254428272243702399,2,2,1
22139639062524370398,2,2,1
-14843061537303704595,2,2,1
26282990365896370452,2,2,1
1113107804415637020,2,2,1
-20607433736463704838,3,3,1
-12699730122183704451,2,2,1
-13430549641443703740,2,2,1
-22487390497713703071,2,2,1
-18662976264423702768,2,2,1
8007107586993370359,2,2,1
-6018387650613702939,2,2,1
1620205724230237026,3,3,1
12606543288705370305,3,3,1
-6968992362063702768,2,2,1
-12096928597983703635,2,2,1
21630765215751370314,3,3,1
16145698012062370269,1,1,1
24984290027520370365,1,1,1
2094507412381237029,1,1,1
10426738572156370482,1,1,1
19782142957923370458,3,3,1
-8327632914873702864,1,1,1
4628698613262370488,1,1,1
-16660282792443704946,1,1,1
7096302508752370254,1,1,1
-17784081675873703797,1,1,1
19578752992524370440,1,1,1
3982357148559370476,1,1,1
157276036121013702,2,2,1
5876680907934370263,3,3,1
21803027711901370314,1,1,1
-18957468511203703758,1,1,1
-21142995883173704301,1,1,1
26774443643466370497,1,1,1
16571027639028370458,1,1,1
-26173609433193702984,1,1,1
18292235205573370368,2,2,1
23565470056326370353,2,2,1
-23941284376233703929,1,1,1
-12926411238633702141,1,1,1
-9193442080083703131,1,1,1
9157826512749370320,2,2,1
-16499372676303703812,2,2,1
9723428995482370278,2,2,1
16455963190680370383,2,2,1
-641003605320370491,2,2,1
10718425548543370425,1,1,1
-620854244985370458,1,1,1
-6315028803573704289,3,3,1
-19502174654583704070,3,3,1
4328504468619370476,2,2,1
4583863019556370305,2,2,1
-6558834258003704808,2,2,1
8245379941371370335,2,2,1
-21679118125473704352,1,1,1
-4420594193433704010,2,2,1
10141591090182370305,2,2,1
-8735430161013702030,2,2,1
1141712800522537047,2,2,1
-24756510354573704478,2,2,1
10815892947213370368,2,2,1
3626538870687370416,2,2,1
16871869883622370386,2,2,1
-23125288753713702273,3,3,1
10837748580366370260,2,2,1
-2258189974653370419,2,2,1
21197090003199370359,1,1,1
6487803781092370350,2,2,1
-12869036226273702315,2,2,1
11252932558176370344,2,2,1
2729504846556937047,1,1,1
985489177618237020,1,1,1
19453081961118370407,2,2,1
16920575496120370218,1,1,1
3263637991716370278,1,1,1
4210564116987370266,1,1,1
165551290183563702,3,3,1
-16522350065313703488,1,1,1
3336727346712370395,1,1,1
14581844875779370245,3,3,1
-22659511102263703431,1,1,1
20464592253717370266,2,2,1
9076623146856370428,2,2,1
-837091968894370317,2,2,1
-5276155497993704553,1,1,1
25518094928337370467,1,1,1
-15411318392853704883,2,2,1
3911605499235370209,2,2,1
-8773541541003703449,1,1,1
25838039247258370416,1,1,1
-6793227083913703533,2,2,1
10357021374855370386,2,2,1
17203583837202370362,1,1,1
-18109144507563704097,2,2,1
-22350048857523704283,4,4,1
25261335062700370227,2,2,1
8332031536791370491,2,2,1
-13790560379643702195,2,2,1
-18205715284473704886,2,2,1
-19120051528263704871,2,2,1
26891954738391370263,2,2,1
-7045287654183704970,2,2,1
10181432390307370299,2,2,1
4872063885105370317,3,3,1
26812722935580370287,2,2,1
25952965786527370350,2,2,1
-5864052345303703194,2,2,1
-26235530190213704550,1,1,1
12343437085749370233,2,2,1
-123853613806537044,1,1,1
26638150001322370416,2,2,1
-9288813358503704058,3,3,1
-8623547573493702795,1,1,1
-24774244131123704880,2,2,1
13648875882255370320,2,2,1
11566323969357370272,2,2,1
-10092178577643704880,1,1,1
9793744076469370413,2,2,1
7934451669660370224,2,2,1
20241837718809370338,2,2,1
23679005672430370461,2,2,1
-20343895797963704073,2,2,1
-24926890847013703704,1,1,1
3455107053114370275,1,1,1
16887213037755370251,3,3,1
-26135420589963703122,3,3,1
-7744416278583703530,2,2,1
-6599463637833702234,1,1,1
-15865362872613702492,1,1,1
-27558885897843703872,2,2,1
4468559802651370443,2,2,1
-10423013941773702477,1,1,1
27499556551269370311,1,1,1
25024162015035370452,2,2,1
-17967208398303702459,1,1,1
7043185110585370410,1,1,1
26210265990297370317,2,2,1
15147779909052370461,1,1,1
-6319685009133704742,2,2,1
-1488060634632370296,1,1,1
-6144275073033704106,2,2,1
-13915837769313704106,1,1,1
14063872395861370497,2,2,1
-14981112341823702339,1,1,1
-23440141985523704049,2,2,1
-4677301581033702111,1,1,1
-7109885047233703509,3,3,1
-24288246238413702021,2,2,1
9559115529708370413,2,2,1
-25198853933223702948,2,2,1
-21065685230493704703,2,2,1
1258166441870137038,2,2,1
-25229652555063703527,2,2,1
-12822810232953702831,2,2,1
20554202405991370374,2,2,1
27583891422270370233,2,2,1
-15533184955623703182,2,2,1
-13040308697133702789,2,2,1
21169172954982370314,3,3,1
733660870410637038,3,3,1
-18631565400873702672,2,2,1
-6176275877583702951,2,2,1
14815808886312370278,1,1,1
12848376827919370263,3,3,1
12462389502705370257,1,1,1
14028982778922370263,1,1,1
2745662598648937032,1,1,1
25979907711633370275,1,1,1
16625381492652370419,2,2,1
-24397572425823703554,2,2,1
8303409524442370362,2,2,1
19485968316324370215,2,2,1
-10009632347193703560,2,2,1
-18885944661393704499,2,2,1
-10549328268483702780,2,2,1
12766156688577370320,2,2,1
-14214066473343703569,1,1,1
7651425239832370413,1,1,1
-18631013200263702378,2,2,1
1354585929091237029,1,1,1
-1744251664239370308,2,2,1
11885526386070370317,2,2,1
14599742663238370491,1,1,1
24042650978805370344,1,1,1
-25481770389213704847,2,2,1
-7037251023213702555,1,1,1
-1285846506837370362,1,1,1
-9238723304433703905,2,2,1
17700696354111370305,1,1,1
3406296847578370461,2,2,1
14874145081551370356,2,2,1
21907835416899370335,2,2,1
-11722044840423703782,2,2,1
19192573869555370446,1,1,1
-21215669283573704334,2,2,1
3824371516281370218,2,2,1
-2537651466327370218,1,1,1
7677927927615370263,2,2,1
-2440926684729370308,1,1,1
6460663180950370245,3,3,1
18911990660130370350,2,2,1
13898357597847370365,2,2,1
-10833157053273704091,1,1,1
12120156974514370497,1,1,1
-18194918140503703047,2,2,1
9971228828241370311,1,1,1
-12931702702593703509,1,1,1
-1731245877876370422,2,2,1
3655569398949370470,1,1,1
1219591037485537044,2,2,1
-22829607134493703425,1,1,1
-18980934476763704010,2,2,1
5771569461912370206,2,2,1
-5237216082633704742,2,2,1
-11754524274003702720,2,2,1
-13750950391083703569,2,2,1
-21525525845043704244,1,1,1
-12275640983223704721,2,2,1
-15908870621913702459,2,2,1
34256805283923702,2,2,1
-10925263101663703887,2,2,1
11007988959036370485,1,1,1
-26333243969613703362,1,1,1
-18732510327243702558,2,2,1
-8619601846923702012,1,1,1
7173181573032370326,1,1,1
-5760063838443703629,1,1,1
5173380328821370323,3,3,1
27647429413380370281,2,2,1
-20208547608093702711,2,2,1
27353592965193370362,2,2,1
-20438705421993702240,2,2,1
21477062353122370266,1,1,1
2940910987203637026,2,2,1
3002848363410370407,1,1,1
2353156758370237035,1,1,1
-8884707646503704088,2,2,1
-25352884731093702483,1,1,1
18216264997788370497,2,2,1
1605865578408637023,2,2,1
23041889906001370224,2,2,1
21152410185717370428,2,2,1
-19323997309113704628,2,2,1
-13261281804903702114,2,2,1
-788228694168370332,2,2,1
-16609027240413702900,2,2,1
4616113660698370212,1,1,1
6260508868848370401,2,2,1
18382243420578370209,2,2,1
-19500841226973702561,2,2,1
11569829679480370437,2,2,1
2646319038810037035,1,1,1
-21215121756123702798,2,2,1
20281508864310370344,1,1,1
26222336532669370491,2,2,1
8057772132819370362,3,3,1
-19684705434423702828,2,2,1
-11374402462653704043,1,1,1
22610341341597370254,1,1,1
12730229089593370317,1,1,1
-5892060339453704190,1,1,1
14465652911784370422,2,2,1
3456409615608370449,2,2,1
-9363442789023702369,2,2,1
14265550765077370296,2,2,1
-14274083549313702060,2,2,1
-15375501729813703173,2,2,1
-21072949245693704376,2,2,1
7640731890252370317,2,2,1
-11774186615403704670,2,2,1
-7046092860513703374,2,2,1
5703751199103370248,1,1,1
2214268346387737047,1,1,1
16440761582418370293,1,1,1
11382307290462370440,1,1,1
23471489343219370425,1,1,1
-22060623966633703476,2,2,1
-20711970779463704730,2,2,1
3311475404751370245,2,2,1
20919250596876370230,1,1,1
-23279797716183704763,1,1,1
-25031627253753703233,1,1,1
-19768277028753703758,1,1,1
-7758625473423702189,1,1,1
12840492025335370266,1,1,1
-3494048998653704799,1,1,1
-25398069196593704511,2,2,1
11637595097931370350,1,1,1
19416502717329370344,2,2,1
-23004038887323702951,2,2,1
19316277690447370302,2,2,1
17440614438777370410,2,2,1
15056519341194370302,2,2,1
-1444639277793370395,2,2,1
-16296683251173702765,2,2,1
-6387241659453704907,2,2,1
-20600472221433703608,2,2,1
-14991775077363704187,2,2,1
11438318303631370485,2,2,1
22213422219378370389,2,2,1
21314530793952370263,1,1,1
-23423638165533704109,2,2,1
-2352155622579370401,2,2,1
-19223374094523702996,1,1,1
6891285556101370269,1,1,1
-19546270343883702345,1,1,1
17108612326590370341,1,1,1
12098434096179370491,3,3,1
-26739687238113704016,1,1,1
13375173099498370281,2,2,1
-4236147478713703221,2,2,1
9138894701172370440,1,1,1
13104233908401370218,2,2,1
-12850927033713702204,1,1,1
-19400076246543703740,2,2,1
-12412495090203704757,2,2,1
-11526661093803702636,2,2,1
-12197120217633703884,2,2,1
25969591508226370209,3,3,1
21791028364524370227,1,1,1
3950468097264370236,2,2,1
-14874483397713703119,2,2,1
-22390094974173704001,1,1,1
-4032867235143703923,2,2,1
10686300005997370293,3,3,1
27325373841570370494,2,2,1
-9294075141723703266,2,2,1
19655102137518370287,1,1,1
1342522935802237023,2,2,1
-12468871892013704856,1,1,1
-16503819657303702972,2,2,1
-9904373202183702159,1,1,1
16667114777319370320,1,1,1
6801886509309370266,1,1,1
26872149648234370449,2,2,1
9235950111420370275,1,1,1
17453430674763370314,2,2,1
-20786789519223704886,2,2,1
-21905447668203703983,1,1,1
7166795253753370239,1,1,1
1575729799441837020,1,1,1
-11427810617283703500,2,2,1
15392169231561370485,2,2,1
1968176822124637047,2,2,1
3262833460707370266,2,2,1
20161969980915370233,2,2,1
-5679703917813704853,2,2,1
-8688676473123702666,2,2,1
12114414582387370356,2,2,1
22042555570494370389,1,1,1
-13848776505873702939,4,4,1
-13591453634313703440,2,2,1
-26456387778783703593,1,1,1
-15934970769993704850,1,1,1
-17893078457013702084,1,1,1
-26479244394543702087,1,1,1
5846453533128370356,1,1,1
-3207229395123702132,1,1,1
-180078919019737041,2,2,1
9535106180379370236,1,1,1
1945029701732737023,1,1,1
12275139740193370398,2,2,1
16044807892563370497,2,2,1
-10437019490163704973,1,1,1
19662159297504370296,1,1,1
-18572160672273704982,2,2,1
3772811438655370359,1,1,1
15527414140455370374,1,1,1
-24997623481113703530,1,1,1
-1054384846800370200,2,2,1
-25326719416353703284,2,2,1
-8172136288923704622,2,2,1
-571765849569370476,1,1,1
-8172969737703703542,1,1,1
25444695014940370260,2,2,1
-22201432492023702954,2,2,1
-25355085331773702069,2,2,1
-3457087209843704991,2,2,1
19744372270353370266,2,2,1
13865770561116370215,1,1,1
-7010872179903703461,1,1,1
-5671533070413702360,2,2,1
6223097063421370479,1,1,1
-4540853877723702708,2,2,1
-4941136992753704253,2,2,1
4634628931737370422,1,1,1
-7150161048543704625,1,1,1
15737174217156370404,2,2,1
4619812870707370416,2,2,1
13443661632957370479,2,2,1
-7930065017673704778,2,2,1
-10485606554553702702,2,2,1
15744725666379370206,1,1,1
26179182687606370362,1,1,1
9411884597493370356,1,1,1
19468072986168370224,2,2,1
-21851999839413704604,2,2,1
-457061730780370479,3,3,1
17324504650878370413,1,1,1
-11570948654793702711,1,1,1
26447718553320370383,1,1,1
13438491662868370251,2,2,1
4649222591463370314,1,1,1
-11798470054443702267,2,2,1
26734505154759370401,1,1,1
-15887977561053703599,2,2,1
26877614318625370440,2,2,1
21433746176961370443,3,3,1
-10092790730043704148,2,2,1
20546995549935370335,3,3,1
9460781744253370410,1,1,1
7349073127224370455,2,2,1
-5221752458373704685,1,1,1
-23153515664703703356,1,1,1
3907063396116370290,2,2,1
16049811111996370380,2,2,1
13793131142859370440,2,2,1
-8193338834313703389,2,2,1
-15156664506363702177,2,2,1
-6363049936923703947,3,3,1
-68025198937537032,1,1,1
-17272121217393704190,2,2,1
-4467107713203702846,3,3,1
-27510628109193703071,3,3,1
8200248759003370302,2,2,1
3164008382835370338,1,1,1
-23220352872183704532,3,3,1
13830123999543370377,2,2,1
-12456860684193702396,2,2,1
14593986698622370296,1,1,1
-203922509077537041,1,1,1
-23267442077463702327,2,2,1
6571131015630370242,1,1,1
-2105175969732370458,1,1,1
22491401142510370344,1,1,1
4397338346250370326,1,1,1
19719415241607370332,1,1,1
15679625115348370383,2,2,1
-14057958232743703425,2,2,1
1093927614161137032,1,1,1
4513476997200370329,3,3,1
12998589358479370398,1,1,1
15764230367016370428,2,2,1
-14774676634623702381,1,1,1
23847600005667370485,1,1,1
6103144494273370302,1,1,1
25659667248078370497,2,2,1
-26128308503703703302,2,2,1
-16619657749083703149,2,2,1
-13378843807473704757,2,2,1
-23590500009633703398,2,2,1
20618906334924370218,2,2,1
19968575980209370233,2,2,1
-1855994062065370422,1,1,1
21120325412232370293,2,2,1
-12521649918003702201,2,2,1
7169746220466370407,2,2,1
-5678703833193703632,1,1,1
-26451558441363703701,2,2,1
-1498078399410370404,2,2,1
-2312955922053370491,2,2,1
343379711235337044,2,2,1
7397296314054370242,2,2,1
19487064418884370275,2,2,1
-16630406748393703971,1,1,1
11782189133085370230,2,2,1
-23785350730353702699,2,2,1
4494360388944370479,2,2,1
-15704113089003703467,2,2,1
9339116302377370323,2,2,1
15390453630969370314,2,2,1
-11162619258303704214,2,2,1
5503790700228370404,1,1,1
11178429757140370275,1,1,1
-15143708427723703773,1,1,1
10835767010139370218,1,1,1
23086622529831370230,1,1,1
3916640241750370431,1,1,1
-1010805132249370491,1,1,1
-5461040926533703788,1,1,1
16731052240908370206,3,3,1
6395787946689370206,1,1,1
15101385538194370464,2,2,1
17766002468829370320,2,2,1
20479661561037370212,1,1,1
-17427093211053702951,1,1,1
24214280350869370272,3,3,1
-15351698570403702708,1,1,1
1670346275820037032,1,1,1
-20913009212883702411,2,2,1
-11153922704553704667,2,2,1
-6583531247253703572,1,1,1
-24270563412543704955,1,1,1
2561413871845837041,1,1,1
-19569856239423702135,1,1,1
9704393665938370428,2,2,1
-15875104657713702750,1,1,1
13259711393886370386,2,2,1
23975464684896370350,2,2,1
-27221291913183704385,2,2,1
-8490948221883703431,1,1,1
21157352915313370284,1,1,1
20090940400650370395,1,1,1
-14004600322413704925,2,2,1
21113777373114370497,1,1,1
-23223065801643703287,1,1,1
4054161164832370485,1,1,1
20011166141892370470,2,2,1
-8005103538063703287,2,2,1
17914143480954370425,3,3,1
3128140412400370200,2,2,1
-10807732651473704118,2,2,1
21215150931891370236,2,2,1
-14604872678013702009,2,2,1
-23784025404303704901,2,2,1
12959352901515370473,2,2,1
13782962503494370482,2,2,1
2853980385514537032,2,2,1
-10785795337533702972,2,2,1
22771983762954370461,1,1,1
-21108817711443702972,3,3,1
-15511435164633703725,2,2,1
17803503746559370293,2,2,1
6724726197138370305,1,1,1
-23463703201623702867,2,2,1
10126133838402370242,2,2,1
-12204950491983704250,2,2,1
16461171506367370347,1,1,1
23231294116485370497,2,2,1
1848170238747637038,2,2,1
20134629424734370338,2,2,1
-9506230668873703383,2,2,1
-18561196496613704895,2,2,1
-26344287284583702774,1,1,1
2124029802840037047,2,2,1
-26806183317483704286,2,2,1
-16467508731903703998,2,2,1
16158142189998370479,1,1,1
24149589210585370368,1,1,1
6456318716265370482,1,1,1
-14803218591573704214,1,1,1
4289811656841370377,1,1,1
24031082165778370383,1,1,1
-23504019906573704265,1,1,1
25896732752466370281,2,2,1
-22258187732883702459,1,1,1
19723164560424370236,2,2,1
24370802962857370467,2,2,1
-10522985515023703647,2,2,1
-3768753567633704238,2,2,1
-22324703673603702303,2,2,1
16485176993691370338,2,2,1
606298022025037044,2,2,1
-6633511238823703386,4,4,1
10498761751689370425,2,2,1
26852812511112370218,2,2,1
1930067971897837032,2,2,1
-18262106531343702255,2,2,1
15680828839836370335,2,2,1
-23408197464963704670,1,1,1
-15707896181283703890,2,2,1
-15775914340773703845,1,1,1
-25545223838823704556,1,1,1
-3887603012223703155,2,2,1
18155843018334370455,2,2,1
9411689847663370362,2,2,1
14232765110589370272,2,2,1
14189150219529370425,2,2,1
-951686543562370296,2,2,1
-8080793299113703224,1,1,1
15834775053642370389,1,1,1
16884749186061370365,1,1,1
9592563354270370296,2,2,1
-15340062404313703752,2,2,1
-27405905865993702198,1,1,1
9010155777510370254,1,1,1
-22010789573673703881,2,2,1
15295170626010370299,1,1,1
3276791798631370419,2,2,1
12090523594446370377,2,2,1
-21609609457113704295,2,2,1
-5468413259403702417,2,2,1
-11802677670093704253,2,2,1
-23239176082533702522,1,1,1
33409795937493702,2,2,1
13884269046375370212,1,1,1
13692363673296370281,3,3,1
-17188934301603703575,2,1,1
1657128436368637029,1,1,1
19347762450018370467,1,1,1
-24527140114173704559,1,1,1
9156431720874370209,1,1,1
12518821808226370329,1,1,1
-10298761096233702297,2,2,1
8848275770592370224,1,1,1
322253011398337035,1,1,1
23252986053705370233,2,2,1
7127365502919370320,2,2,1
-8834189407143703035,1,1,1
-7529385541593704385,1,1,1
10411881849975370218,1,1,1
-1511799136644370389,2,2,1
-18884254837143704730,3,3,1
-25855209609303703404,2,2,1
23005820064945370416,1,1,1
-11640874618143704691,1,1,1
19830455587788370395,1,1,1
-20325267010743702762,2,2,1
4926820809882370419,2,2,1
-3274078279653703068,2,2,1
19203517563195370287,1,1,1
7896292540776370293,1,1,1
-7040828959773704829,2,2,1
-16992082159713703485,1,1,1
-3661367137623704064,2,2,1
-13441133481843703695,2,2,1
-6710043332013704565,1,1,1
16166907640407370350,2,2,1
15183564344253370344,1,1,1
-25022673961353702687,1,1,1
-23706869700453702288,1,1,1
8484513268392370395,1,1,1
-26589184169193702336,1,1,1
2942536756107637026,1,1,1
-24083915278323702042,2,2,1
8563497231009370467,2,2,1
25278262615770370368,2,2,1
17602263322074370413,2,2,1
5977798267761370458,1,1,1
23254376966910370470,2,2,1
-23126970580023703068,2,2,1
25516074427980370263,3,3,1
122870666631183702,2,2,1
15216626659467370365,3,3,1
968625507962137035,2,2,1
14746534481415370437,2,2,1
9087744896496370221,2,2,1
-9282090112263704403,2,2,1
-16508136420033703191,2,2,1
26234364900177370473,2,2,1
4299387194967370215,2,2,1
-12075465650943704196,1,1,1
25857158084757370224,4,4,1
2482448430616537020,2,2,1
25003574973021370383,1,1,1
4662280122819370212,1,1,1
-22030965620193703614,1,1,1
24238352628324370491,1,1,1
5397273971073370308,1,1,1
14699856193677370278,2,2,1
-27492441573003702069,1,1,1
854379033649537032,2,2,1
8699842521102370200,1,1,1
-2848280248554370413,1,1,1
